Sample_ID	CRT_diag_norm	IRT_diag_norm	RBT_diag_norm	WCT_diag_norm	YCT_diag_norm	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix	CRT_ELAI	IRT_ELAI	RBT_ELAI	WCT_ELAI	YCT_ELAI	Mitochondria	RBT_Chr05_norm	WCT_Chr05_norm	YCT_Chr05_norm	RBT_Chr05_1	WCT_Chr05_1	YCT_Chr05_1	RBT_Chr05_2	WCT_Chr05_2	YCT_Chr05_2	Inv1_RBT_RR	Inv2_RBT_RR	RBT_Chr17	WCT_Chr17	YCT_Chr17	RBT_Chr20_norm	WCT_Chr20_norm	YCT_Chr20_norm	RBT_Chr22_norm	WCT_Chr22_norm	YCT_Chr22_norm	RBT_Chr29_norm	WCT_Chr29_norm	YCT_Chr29_norm
KilbCk_20_04	0.0817	0.9168	0.9985	0.0011	0.0004	0.15042	0.84956	0.99998	0.00001	0.00001	0.115651982	0.883458199	0.99911018	0.00088982	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_05	0.1315	0.8640	0.9955	0.0044	0.0001	0.159579	0.837788	0.997367	0.002623	0.00001	0.117260594	0.878191853	0.995452448	0.004547552	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_06	0.0866	0.9120	0.9986	0.0010	0.0004	0.136517	0.863461	0.999978	0.00001	0.000012	0.100926973	0.898580288	0.999507261	0.000492739	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_07	0.1896	0.8028	0.9925	0.0074	0.0001	0.162251	0.833638	0.995889	0.004101	0.00001	0.122600054	0.872294207	0.994894261	0.005105739	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_08	0.0738	0.9230	0.9968	0.0025	0.0007	0.157979	0.842001	0.99998	0.00001	0.00001	0.117779699	0.880320998	0.998100697	0.001899303	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_09	0.0215	0.9754	0.9969	0.0030	0.0001	0.113498	0.884173	0.997671	0.00232	0.00001	0.084928994	0.911516856	0.996445851	0.003554149	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_10	0.1431	0.8515	0.9946	0.0051	0.0002	0.167919	0.830116	0.998035	0.001955	0.00001	0.13148104	0.864880558	0.996361597	0.003638403	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_11	0.0437	0.9510	0.9947	0.0050	0.0003	0.17187	0.826155	0.998025	0.001965	0.00001	0.1318968	0.864272717	0.996169517	0.003830483	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_12	0.0533	0.9450	0.9983	0.0012	0.0005	0.131586	0.868394	0.99998	0.00001	0.000011	0.103050532	0.89610239	0.999152922	0.000847078	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_13	0.1887	0.8077	0.9964	0.0035	0.0001	0.169558	0.830421	0.999979	0.00001	0.00001	0.12851893	0.869633641	0.998152571	0.001847429	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_14	0.0897	0.9082	0.9979	0.0015	0.0005	0.195843	0.804137	0.99998	0.00001	0.00001	0.157797894	0.841236124	0.999034018	0.000965982	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_15	0.1032	0.8939	0.9971	0.0025	0.0004	0.167667	0.832313	0.99998	0.00001	0.00001	0.124533513	0.873322036	0.997855549	0.002144451	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_16	0.0843	0.9096	0.9939	0.0055	0.0005	0.173259	0.824731	0.99799	0.002001	0.00001	0.12413262	0.872474894	0.996607514	0.003392486	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_17	0.2319	0.7656	0.9975	0.0021	0.0003	0.183781	0.816198	0.999979	0.00001	0.00001	0.148243074	0.85087739	0.999120464	0.000879536	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_18	0.1361	0.8602	0.9963	0.0033	0.0005	0.202404	0.797576	0.99998	0.00001	0.00001	0.159512323	0.839146359	0.998658682	0.001341318	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_19	0.0889	0.9058	0.9947	0.0047	0.0005	0.129834	0.867764	0.997598	0.002392	0.00001	0.089672038	0.90677216	0.996444198	0.003555802	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_20	0.0908	0.9060	0.9968	0.0031	0.0001	0.171157	0.828823	0.99998	0.00001	0.00001	0.128541833	0.868776646	0.997318478	0.002681522	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_21	0.1464	0.8494	0.9958	0.0040	0.0002	0.169105	0.830875	0.99998	0.00001	0.00001	0.138363902	0.859860461	0.998224363	0.001775637	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_22	0.0514	0.9462	0.9976	0.0020	0.0003	0.148162	0.851818	0.99998	0.00001	0.00001	0.112428329	0.886107448	0.998535778	0.001464222	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_23	0.1704	0.8267	0.9972	0.0020	0.0008	0.159802	0.840176	0.999978	0.00001	0.000012	0.119338412	0.879640528	0.998978941	0.001021059	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_24	0.0710	0.9247	0.9957	0.0041	0.0002	0.173147	0.824273	0.99742	0.00257	0.00001	0.136083392	0.860159476	0.996242868	0.003757132	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_25	0.0721	0.9258	0.9979	0.0020	0.0001	0.120954	0.879026	0.99998	0.00001	0.00001	0.092548034	0.90640846	0.998956494	0.001043506	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_26	0.0415	0.9539	0.9954	0.0043	0.0003	0.156645	0.84071	0.997355	0.002635	0.00001	0.10690208	0.889668216	0.996570296	0.003429704	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_27	0.0616	0.9345	0.9962	0.0036	0.0002	0.163078	0.834533	0.997611	0.002379	0.00001	0.120726062	0.876032	0.996758061	0.003241939	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_28	0.1007	0.8966	0.9974	0.0023	0.0003	0.133536	0.866444	0.99998	0.00001	0.00001	0.09712732	0.901167014	0.998294333	0.001705667	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_29	0.0905	0.9080	0.9985	0.0008	0.0007	0.16996	0.83002	0.99998	0.00001	0.00001	0.13609376	0.863327672	0.999421432	0.000578568	0	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
KilbCk_20_30	0.0647	0.9291	0.9938	0.0059	0.0003	0.196963	0.801122	0.998085	0.001905	0.00001	0.163532478	0.832408055	0.995940533	0.004059467	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
S17mile_23_151	0.0000	0.0000	0.0000	0.9997	0.0003	0.000011	0.001267	0.001278	0.998711	0.00001	0	0.002499538	0.002499538	0.997500462	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_152	0.0524	0.0591	0.1114	0.8885	0.0001	0.019604	0.094716	0.11432	0.88567	0.00001	0.01838141	0.112915574	0.131296984	0.868703016	0	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.72	0.73	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.50	0.50	0.00
S17mile_23_153	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000101756	0.003165676	0.003267432	0.996732568	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_154	0.0000	0.0000	0.0000	0.9997	0.0003	0.00001	0.00001	0.00002	0.99997	0.00001	9.18E-05	0.005296631	0.005388441	0.994611559	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_155	0.0000	0.0100	0.0100	0.9900	0.0000	0.000011	0.007338	0.007349	0.992641	0.00001	7.19E-06	0.008834903	0.00884209	0.99115791	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_156	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000327515	0.00274706	0.003074576	0.996925424	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_157	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_158	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.000582	0.000593	0.999397	0.00001	0.000397446	0.009035453	0.0094329	0.9905671	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_159	0.0000	0.0142	0.0142	0.9858	0.0001	0.000011	0.010637	0.010648	0.989342	0.00001	0.000341658	0.016575026	0.016916684	0.983083316	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_160	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.001809752	0.001136033	0.002945785	0.997054215	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_161	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000711967	4.24E-03	0.004954374	0.995045626	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_162	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000485152	0.005274508	0.00575966	0.99424034	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_163	0.0000	0.0051	0.0051	0.9947	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000396439	0.006100977	0.006497415	0.993502585	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_164	0.0000	0.0040	0.0040	0.9959	0.0002	0.000011	0.00001	0.000021	0.999969	0.00001	0.000110136	6.25E-03	0.006355346	0.993644654	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_165	0.0000	0.0037	0.0037	0.9963	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000436289	0.004914548	0.005350837	0.994649163	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_166	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_168	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_169	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.001345	0.001356	0.998634	0.00001	0.000501639	0.003767373	0.004269012	0.995730988	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_170	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.007576	0.007586	0.992404	0.00001	0.000407396	0.011428062	0.011835459	0.988164541	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_171	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.004209	0.00422	0.99577	0.00001	0.000282348	0.009208894	0.009491242	0.990508758	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_172	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	7.62E-05	0.003011001	0.003087157	0.996912843	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_173	0.0000	0.0000	0.0000	1.0000	0.0000	0.000012	0.009597	0.009609	0.990382	0.00001	0.000166952	0.013235215	0.013402167	0.986597833	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_174	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.001783	0.001794	0.998196	0.00001	0.000146705	0.004652427	0.004799132	0.995200868	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_175	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.012044	0.012054	0.987936	0.00001	6.99E-05	0.01667567	0.01674556	0.98325444	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_176	0.0000	0.0020	0.0020	0.9979	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	6.96E-05	0.003613306	0.003682922	0.996317078	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_177	0.0800	0.2365	0.3165	0.6834	0.0001	0.068893	0.246291	0.315184	0.684806	0.00001	0.046603934	0.273135227	0.319739161	0.680260839	0	WCT	0.51	0.49	0.00	0.50	0.50	0.00	0.51	0.49	0.00	0.74	0.72	0.50	0.50	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.51	0.49	0.00
S17mile_23_178	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0.000625914	0.000996807	0.001622721	0.998377279	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
S17mile_23_179	0.0212	0.0841	0.1053	0.8945	0.0002	0.016449	0.093175	0.109624	0.890365	0.00001	0.014626603	0.099994883	0.114621486	0.885378514	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.49	0.51	0.00	0.49	0.51	0.00
S17mile_23_180	0.0000	0.0060	0.0060	0.9938	0.0002	0.000012	0.003481	0.003493	0.996497	0.00001	0.000193129	0.007615908	0.007809037	0.992190963	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_391	0.0000	0.0029	0.0029	0.9969	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000657092	0.002171208	0.002828299	0.997171701	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_392	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000497179	0.00257707	0.003074249	0.996925751	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_393	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0.000225511	0.003668191	0.003893702	0.996106298	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_394	0.0000	0.0026	0.0026	0.9974	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	1.65E-07	0.004274364	0.004274529	0.995725471	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_395	0.0000	0.0025	0.0025	0.9974	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.000107277	0.003875581	0.003982858	0.996017142	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_396	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.999969	0.00001	5.48E-05	0.002036626	0.002091388	0.997908612	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_397	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	9.60E-05	0.005958904	0.006054906	0.993945094	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_398	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	5.14E-06	0.00555067	0.005555814	0.994444186	0.00E+00	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_399	0.0000	0.0014	0.0014	0.9986	0.0001	0.00001	0.00001	0.00002	0.999969	0.000011	7.49E-05	0.000865168	0.000940066	0.999059934	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_400	0.0000	0.0000	0.0000	0.9998	0.0002	0.000011	0.00001	0.000021	0.999969	0.00001	0.000160285	0.003321348	0.003481632	0.996518368	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_401	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.000011	1.04E-06	0.001698645	0.001699688	0.998300312	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_402	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_403	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.008069949	0.008069949	0.991930051	0.00E+00	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_404	0.0000	0.0021	0.0021	0.9978	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	1.96E-05	0.001604526	0.001624173	0.998375827	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_405	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	8.13E-05	0.003132705	0.003213974	0.996786026	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_406	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.999969	0.00001	2.40E-06	0.002085382	0.00208778	0.99791222	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
LostFork_23_407	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000295175	0.00198654	0.002281715	0.997718285	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Flattail_23_271	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0	0.004624429	0.004624429	0.995375571	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Flattail_23_272	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000650479	0.003035366	0.003685845	0.996314155	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
